t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB)
30,2_0_1,0,1,2.35263e-07,-2.61136,157.207,-157.207
30,2_0_1,0,2,3.18661e-07,2.22904,155.889,-155.889
30,2_0_1,0,3,9.43571e-13,-0.466858,211.175,-211.175
30,2_0_1,1,1,8.33778e-12,-2.61374,201.712,-201.712
30,2_0_1,1,2,3.88628e-12,-0.909465,205.027,-205.027
30,2_0_1,1,3,3.16671e-12,-0.517145,205.917,-205.917
30,2_0_1,2,1,5.8457e-10,-2.61612,183.254,-183.254
30,2_0_1,2,2,1.47022e-12,-0.906375,209.249,-209.249
30,2_0_1,2,3,3.35121e-12,-0.567432,205.671,-205.671
30,2_0_1,3,1,9.39652e-10,0.523099,181.193,-181.193
30,2_0_1,3,2,1.14922e-10,2.23831,190.319,-190.319
30,2_0_1,3,3,3.04633e-12,-0.61772,206.085,-206.085
30,2_0_1,4,1,1.42165e-12,0.52336,209.395,-209.395
30,2_0_1,4,2,7.48489e-12,2.23402,202.181,-202.181
30,2_0_1,4,3,1.04129e-13,-0.482292,220.747,-220.747
30,2_0_1,5,1,2.21173e-12,-2.62061,207.475,-207.475
30,2_0_1,5,2,2.6306e-10,2.23711,186.722,-186.722
30,2_0_1,5,3,1.8198e-12,-0.53258,208.323,-208.323
30,2_0_1,6,1,1.93649e-10,-2.62299,188.053,-188.053
30,2_0_1,6,2,6.89818e-10,-0.901395,182.535,-182.535
30,2_0_1,6,3,2.09255e-12,-0.582867,207.716,-207.716
30,2_0_1,7,1,4.60667e-12,-2.62537,204.289,-204.289
30,2_0_1,7,2,3.08197e-12,-0.898304,206.034,-206.034
30,2_0_1,7,3,5.74716e-14,-0.633154,223.328,-223.328
30,2_0_1,8,1,6.96186e-12,-2.6251,202.496,-202.496
30,2_0_1,8,2,4.49789e-12,-0.902595,204.393,-204.393
30,2_0_1,8,3,2.64277e-13,-0.497727,216.702,-216.702
30,2_0_1,9,1,1.7078e-12,-2.62748,208.598,-208.598
30,2_0_1,9,2,1.63938e-12,-0.899505,208.776,-208.776
30,2_0_1,9,3,2.55647e-12,-0.548014,206.846,-206.846
30,2_0_1,10,1,1.07985e-08,0.511733,170.589,-170.589
30,2_0_1,10,2,2.67961e-12,2.24518,206.642,-206.642
30,2_0_1,10,3,5.25219e-12,-0.598301,203.719,-203.719
30,2_0_1,11,1,1.1953e-11,0.509355,200.148,-200.148
30,2_0_1,11,2,3.51146e-12,2.24827,205.468,-205.468
30,2_0_1,11,3,7.33764e-10,-0.648588,182.267,-182.267
30,2_0_1,12,1,9.19276e-12,0.509616,201.288,-201.288
30,2_0_1,12,2,1.08238e-11,2.24398,200.579,-200.579
30,2_0_1,12,3,4.34331e-12,2.62843,204.545,-204.545
30,2_0_1,13,1,9.77768e-13,0.507239,211.02,-211.02
30,2_0_1,13,2,4.23183e-12,2.24707,204.657,-204.657
30,2_0_1,13,3,3.72937e-12,2.57814,205.206,-205.206
30,2_0_1,14,1,8.84923e-14,0.504861,221.454,-221.454
30,2_0_1,14,2,6.44497e-12,2.25016,202.831,-202.831
30,2_0_1,14,3,1.44292e-13,2.52786,219.33,-219.33
30,2_0_1,15,1,9.2442e-14,-2.63911,221.264,-221.264
30,2_0_1,15,2,1.06007e-13,2.25325,220.669,-220.669
30,2_0_1,15,3,1.72599e-13,-0.664023,218.552,-218.552
30,2_0_1,16,1,9.62749e-12,-2.63885,201.088,-201.088
30,2_0_1,16,2,3.90603e-09,-0.892635,175.005,-175.005
30,2_0_1,16,3,1.09902e-12,-0.528596,210.513,-210.513
30,2_0_1,17,1,2.30975e-11,-2.64123,197.287,-197.287
30,2_0_1,17,2,5.81714e-12,-0.889545,203.276,-203.276
30,2_0_1,17,3,1.36072e-13,-0.578883,219.585,-219.585
30,2_0_1,18,1,1.0085e-11,-2.6436,200.886,-200.886
30,2_0_1,18,2,9.68195e-12,-0.886454,201.063,-201.063
30,2_0_1,18,3,3.46568e-12,-0.62917,205.525,-205.525
30,1_0_9,0,1,2.35263e-07,-2.61136,157.207,-157.207
30,1_0_9,0,2,3.18661e-07,2.22904,155.889,-155.889
30,1_0_9,0,3,9.43571e-13,-0.466858,211.175,-211.175
30,1_0_9,1,1,8.33778e-12,-2.61374,201.712,-201.712
30,1_0_9,1,2,3.88628e-12,-0.909465,205.027,-205.027
30,1_0_9,1,3,3.16671e-12,-0.517145,205.917,-205.917
30,1_0_9,2,1,5.8457e-10,-2.61612,183.254,-183.254
30,1_0_9,2,2,1.47022e-12,-0.906375,209.249,-209.249
30,1_0_9,2,3,3.35121e-12,-0.567432,205.671,-205.671
30,1_0_9,3,1,9.39652e-10,0.523099,181.193,-181.193
30,1_0_9,3,2,1.14922e-10,2.23831,190.319,-190.319
30,1_0_9,3,3,3.04633e-12,-0.61772,206.085,-206.085
30,1_0_9,4,1,1.42165e-12,0.52336,209.395,-209.395
30,1_0_9,4,2,7.48489e-12,2.23402,202.181,-202.181
30,1_0_9,4,3,1.04129e-13,-0.482292,220.747,-220.747
30,1_0_9,5,1,2.21173e-12,-2.62061,207.475,-207.475
30,1_0_9,5,2,2.6306e-10,2.23711,186.722,-186.722
30,1_0_9,5,3,1.8198e-12,-0.53258,208.323,-208.323
30,1_0_9,6,1,1.93649e-10,-2.62299,188.053,-188.053
30,1_0_9,6,2,6.89818e-10,-0.901395,182.535,-182.535
30,1_0_9,6,3,2.09255e-12,-0.582867,207.716,-207.716
30,1_0_9,7,1,4.60667e-12,-2.62537,204.289,-204.289
30,1_0_9,7,2,3.08197e-12,-0.898304,206.034,-206.034
30,1_0_9,7,3,5.74716e-14,-0.633154,223.328,-223.328
30,1_0_9,8,1,6.96186e-12,-2.6251,202.496,-202.496
30,1_0_9,8,2,4.49789e-12,-0.902595,204.393,-204.393
30,1_0_9,8,3,2.64277e-13,-0.497727,216.702,-216.702
30,1_0_9,9,1,1.7078e-12,-2.62748,208.598,-208.598
30,1_0_9,9,2,1.63938e-12,-0.899505,208.776,-208.776
30,1_0_9,9,3,2.55647e-12,-0.548014,206.846,-206.846
30,1_0_9,10,1,1.07985e-08,0.511733,170.589,-170.589
30,1_0_9,10,2,2.67961e-12,2.24518,206.642,-206.642
30,1_0_9,10,3,5.25219e-12,-0.598301,203.719,-203.719
30,1_0_9,11,1,1.1953e-11,0.509355,200.148,-200.148
30,1_0_9,11,2,3.51146e-12,2.24827,205.468,-205.468
30,1_0_9,11,3,7.33764e-10,-0.648588,182.267,-182.267
30,1_0_9,12,1,9.19276e-12,0.509616,201.288,-201.288
30,1_0_9,12,2,1.08238e-11,2.24398,200.579,-200.579
30,1_0_9,12,3,4.34331e-12,2.62843,204.545,-204.545
30,1_0_9,13,1,9.77768e-13,0.507239,211.02,-211.02
30,1_0_9,13,2,4.23183e-12,2.24707,204.657,-204.657
30,1_0_9,13,3,3.72937e-12,2.57814,205.206,-205.206
30,1_0_9,14,1,8.84923e-14,0.504861,221.454,-221.454
30,1_0_9,14,2,6.44497e-12,2.25016,202.831,-202.831
30,1_0_9,14,3,1.44292e-13,2.52786,219.33,-219.33
30,1_0_9,15,1,9.2442e-14,-2.63911,221.264,-221.264
30,1_0_9,15,2,1.06007e-13,2.25325,220.669,-220.669
30,1_0_9,15,3,1.72599e-13,-0.664023,218.552,-218.552
30,1_0_9,16,1,9.62749e-12,-2.63885,201.088,-201.088
30,1_0_9,16,2,3.90603e-09,-0.892635,175.005,-175.005
30,1_0_9,16,3,1.09902e-12,-0.528596,210.513,-210.513
30,1_0_9,17,1,2.30975e-11,-2.64123,197.287,-197.287
30,1_0_9,17,2,5.81714e-12,-0.889545,203.276,-203.276
30,1_0_9,17,3,1.36072e-13,-0.578883,219.585,-219.585
30,1_0_9,18,1,1.0085e-11,-2.6436,200.886,-200.886
30,1_0_9,18,2,9.68195e-12,-0.886454,201.063,-201.063
30,1_0_9,18,3,3.46568e-12,-0.62917,205.525,-205.525
31,3_0_24,0,1,2.90492e-07,-1.87031,156.291,-156.291
31,3_0_24,0,2,1.93494e-07,-2.9671,158.056,-158.056
31,3_0_24,0,3,6.33684e-12,2.36249,202.904,-202.904
31,3_0_24,1,1,2.3244e-12,-1.86993,207.26,-207.26
31,3_0_24,1,2,9.75716e-12,0.180341,201.03,-201.03
31,3_0_24,1,3,2.16485e-12,2.31399,207.568,-207.568
31,3_0_24,2,1,1.54306e-10,1.27204,189.039,-189.039
31,3_0_24,2,2,9.99474e-12,0.186184,200.925,-200.925
31,3_0_24,2,3,1.72279e-11,2.2658,198.56,-198.56
31,3_0_24,3,1,5.42313e-11,1.27242,193.58,-193.58
31,3_0_24,3,2,7.42796e-12,-2.94956,202.214,-202.214
31,3_0_24,3,3,1.37707e-11,2.21746,199.533,-199.533
31,3_0_24,4,1,3.31532e-14,1.26498,225.718,-225.718
31,3_0_24,4,2,1.22302e-11,-2.96155,200.048,-200.048
31,3_0_24,4,3,2.38255e-13,2.34726,217.152,-217.152
31,3_0_24,5,1,7.85082e-12,-1.87623,201.974,-201.974
31,3_0_24,5,2,4.57792e-10,-2.9557,184.316,-184.316
31,3_0_24,5,3,1.68246e-12,2.29894,208.663,-208.663
31,3_0_24,6,1,1.16994e-10,-1.87585,190.241,-190.241
31,3_0_24,6,2,4.04405e-09,0.191733,174.855,-174.855
31,3_0_24,6,3,9.95303e-12,2.25072,200.943,-200.943
31,3_0_24,7,1,1.06199e-12,-1.87547,210.662,-210.662
31,3_0_24,7,2,8.61006e-12,0.197577,201.573,-201.573
31,3_0_24,7,3,1.93434e-12,2.20243,208.057,-208.057
31,3_0_24,8,1,1.35083e-13,-1.88291,219.617,-219.617
31,3_0_24,8,2,9.66097e-12,0.185594,201.073,-201.073
31,3_0_24,8,3,7.93726e-13,2.33249,211.926,-211.926
31,3_0_24,9,1,2.35073e-13,1.25906,217.211,-217.211
31,3_0_24,9,2,5.52157e-12,0.191438,203.502,-203.502
31,3_0_24,9,3,1.15332e-11,2.28398,200.303,-200.303
31,3_0_24,10,1,4.73202e-09,1.25944,174.172,-174.172
31,3_0_24,10,2,2.43097e-12,-2.94431,207.065,-207.065
31,3_0_24,10,3,2.34473e-13,2.23482,217.222,-217.222
31,3_0_24,11,1,7.06023e-12,1.25982,202.435,-202.435
31,3_0_24,11,2,3.29453e-12,-2.93847,205.745,-205.745
31,3_0_24,11,3,7.41888e-09,2.18743,172.219,-172.219
31,3_0_24,12,1,1.97337e-12,1.25238,207.971,-207.971
31,3_0_24,12,2,4.51552e-12,-2.95045,204.376,-204.376
31,3_0_24,12,3,2.43069e-11,-0.824338,197.065,-197.065
31,3_0_24,13,1,3.91013e-14,1.25276,225.001,-225.001
31,3_0_24,13,2,3.70537e-12,-2.94461,205.234,-205.234
31,3_0_24,13,3,8.70016e-12,-0.87274,201.527,-201.527
31,3_0_24,14,1,2.04295e-13,-1.88845,217.82,-217.82
31,3_0_24,14,2,1.03924e-11,-2.93876,200.756,-200.756
31,3_0_24,14,3,2.53773e-13,-0.921104,216.878,-216.878
31,3_0_24,15,1,2.0286e-13,-1.88807,217.851,-217.851
31,3_0_24,15,2,2.24274e-12,-2.93292,207.415,-207.415
31,3_0_24,15,3,1.61963e-13,2.17211,218.829,-218.829
31,3_0_24,16,1,3.47321e-11,-1.89551,195.515,-195.515
31,3_0_24,16,2,1.68031e-08,0.196692,168.669,-168.669
31,3_0_24,16,3,5.1698e-12,2.30216,203.788,-203.788
31,3_0_24,17,1,5.20624e-12,-1.89513,203.758,-203.758
31,3_0_24,17,2,1.50702e-11,0.202536,199.142,-199.142
31,3_0_24,17,3,4.01815e-12,2.25387,204.883,-204.883
31,3_0_24,18,1,2.03018e-12,-1.89475,207.847,-207.847
31,3_0_24,18,2,1.16466e-11,0.208379,200.261,-200.261
31,3_0_24,18,3,5.86825e-12,2.20538,203.238,-203.238
31,2_0_1,0,1,2.90492e-07,-1.87031,156.291,-156.291
31,2_0_1,0,2,1.93494e-07,-2.9671,158.056,-158.056
31,2_0_1,0,3,6.33684e-12,2.36249,202.904,-202.904
31,2_0_1,1,1,2.3244e-12,-1.86993,207.26,-207.26
31,2_0_1,1,2,9.75716e-12,0.180341,201.03,-201.03
31,2_0_1,1,3,2.16485e-12,2.31399,207.568,-207.568
31,2_0_1,2,1,1.54306e-10,1.27204,189.039,-189.039
31,2_0_1,2,2,9.99474e-12,0.186184,200.925,-200.925
31,2_0_1,2,3,1.72279e-11,2.2658,198.56,-198.56
31,2_0_1,3,1,5.42313e-11,1.27242,193.58,-193.58
31,2_0_1,3,2,7.42796e-12,-2.94956,202.214,-202.214
31,2_0_1,3,3,1.37707e-11,2.21746,199.533,-199.533
31,2_0_1,4,1,3.31532e-14,1.26498,225.718,-225.718
31,2_0_1,4,2,1.22302e-11,-2.96155,200.048,-200.048
31,2_0_1,4,3,2.38255e-13,2.34726,217.152,-217.152
31,2_0_1,5,1,7.85082e-12,-1.87623,201.974,-201.974
31,2_0_1,5,2,4.57792e-10,-2.9557,184.316,-184.316
31,2_0_1,5,3,1.68246e-12,2.29894,208.663,-208.663
31,2_0_1,6,1,1.16994e-10,-1.87585,190.241,-190.241
31,2_0_1,6,2,4.04405e-09,0.191733,174.855,-174.855
31,2_0_1,6,3,9.95303e-12,2.25072,200.943,-200.943
31,2_0_1,7,1,1.06199e-12,-1.87547,210.662,-210.662
31,2_0_1,7,2,8.61006e-12,0.197577,201.573,-201.573
31,2_0_1,7,3,1.93434e-12,2.20243,208.057,-208.057
31,2_0_1,8,1,1.35083e-13,-1.88291,219.617,-219.617
31,2_0_1,8,2,9.66097e-12,0.185594,201.073,-201.073
31,2_0_1,8,3,7.93726e-13,2.33249,211.926,-211.926
31,2_0_1,9,1,2.35073e-13,1.25906,217.211,-217.211
31,2_0_1,9,2,5.52157e-12,0.191438,203.502,-203.502
31,2_0_1,9,3,1.15332e-11,2.28398,200.303,-200.303
31,2_0_1,10,1,4.73202e-09,1.25944,174.172,-174.172
31,2_0_1,10,2,2.43097e-12,-2.94431,207.065,-207.065
31,2_0_1,10,3,2.34473e-13,2.23482,217.222,-217.222
31,2_0_1,11,1,7.06023e-12,1.25982,202.435,-202.435
31,2_0_1,11,2,3.29453e-12,-2.93847,205.745,-205.745
31,2_0_1,11,3,7.41888e-09,2.18743,172.219,-172.219
31,2_0_1,12,1,1.97337e-12,1.25238,207.971,-207.971
31,2_0_1,12,2,4.51552e-12,-2.95045,204.376,-204.376
31,2_0_1,12,3,2.43069e-11,-0.824338,197.065,-197.065
31,2_0_1,13,1,3.91013e-14,1.25276,225.001,-225.001
31,2_0_1,13,2,3.70537e-12,-2.94461,205.234,-205.234
31,2_0_1,13,3,8.70016e-12,-0.87274,201.527,-201.527
31,2_0_1,14,1,2.04295e-13,-1.88845,217.82,-217.82
31,2_0_1,14,2,1.03924e-11,-2.93876,200.756,-200.756
31,2_0_1,14,3,2.53773e-13,-0.921104,216.878,-216.878
31,2_0_1,15,1,2.0286e-13,-1.88807,217.851,-217.851
31,2_0_1,15,2,2.24274e-12,-2.93292,207.415,-207.415
31,2_0_1,15,3,1.61963e-13,2.17211,218.829,-218.829
31,2_0_1,16,1,3.47321e-11,-1.89551,195.515,-195.515
31,2_0_1,16,2,1.68031e-08,0.196692,168.669,-168.669
31,2_0_1,16,3,5.1698e-12,2.30216,203.788,-203.788
31,2_0_1,17,1,5.20624e-12,-1.89513,203.758,-203.758
31,2_0_1,17,2,1.50702e-11,0.202536,199.142,-199.142
31,2_0_1,17,3,4.01815e-12,2.25387,204.883,-204.883
31,2_0_1,18,1,2.03018e-12,-1.89475,207.847,-207.847
31,2_0_1,18,2,1.16466e-11,0.208379,200.261,-200.261
31,2_0_1,18,3,5.86825e-12,2.20538,203.238,-203.238
31,1_0_9,0,1,2.90492e-07,-1.87031,156.291,-156.291
31,1_0_9,0,2,1.93494e-07,-2.9671,158.056,-158.056
31,1_0_9,0,3,6.33684e-12,2.36249,202.904,-202.904
31,1_0_9,1,1,2.3244e-12,-1.86993,207.26,-207.26
31,1_0_9,1,2,9.75716e-12,0.180341,201.03,-201.03
31,1_0_9,1,3,2.16485e-12,2.31399,207.568,-207.568
31,1_0_9,2,1,1.54306e-10,1.27204,189.039,-189.039
31,1_0_9,2,2,9.99474e-12,0.186184,200.925,-200.925
31,1_0_9,2,3,1.72279e-11,2.2658,198.56,-198.56
31,1_0_9,3,1,5.42313e-11,1.27242,193.58,-193.58
31,1_0_9,3,2,7.42796e-12,-2.94956,202.214,-202.214
31,1_0_9,3,3,1.37707e-11,2.21746,199.533,-199.533
31,1_0_9,4,1,3.31532e-14,1.26498,225.718,-225.718
31,1_0_9,4,2,1.22302e-11,-2.96155,200.048,-200.048
31,1_0_9,4,3,2.38255e-13,2.34726,217.152,-217.152
31,1_0_9,5,1,7.85082e-12,-1.87623,201.974,-201.974
31,1_0_9,5,2,4.57792e-10,-2.9557,184.316,-184.316
31,1_0_9,5,3,1.68246e-12,2.29894,208.663,-208.663
31,1_0_9,6,1,1.16994e-10,-1.87585,190.241,-190.241
31,1_0_9,6,2,4.04405e-09,0.191733,174.855,-174.855
31,1_0_9,6,3,9.95303e-12,2.25072,200.943,-200.943
31,1_0_9,7,1,1.06199e-12,-1.87547,210.662,-210.662
31,1_0_9,7,2,8.61006e-12,0.197577,201.573,-201.573
31,1_0_9,7,3,1.93434e-12,2.20243,208.057,-208.057
31,1_0_9,8,1,1.35083e-13,-1.88291,219.617,-219.617
31,1_0_9,8,2,9.66097e-12,0.185594,201.073,-201.073
31,1_0_9,8,3,7.93726e-13,2.33249,211.926,-211.926
31,1_0_9,9,1,2.35073e-13,1.25906,217.211,-217.211
31,1_0_9,9,2,5.52157e-12,0.191438,203.502,-203.502
31,1_0_9,9,3,1.15332e-11,2.28398,200.303,-200.303
31,1_0_9,10,1,4.73202e-09,1.25944,174.172,-174.172
31,1_0_9,10,2,2.43097e-12,-2.94431,207.065,-207.065
31,1_0_9,10,3,2.34473e-13,2.23482,217.222,-217.222
31,1_0_9,11,1,7.06023e-12,1.25982,202.435,-202.435
31,1_0_9,11,2,3.29453e-12,-2.93847,205.745,-205.745
31,1_0_9,11,3,7.41888e-09,2.18743,172.219,-172.219
31,1_0_9,12,1,1.97337e-12,1.25238,207.971,-207.971
31,1_0_9,12,2,4.51552e-12,-2.95045,204.376,-204.376
31,1_0_9,12,3,2.43069e-11,-0.824338,197.065,-197.065
31,1_0_9,13,1,3.91013e-14,1.25276,225.001,-225.001
31,1_0_9,13,2,3.70537e-12,-2.94461,205.234,-205.234
31,1_0_9,13,3,8.70016e-12,-0.87274,201.527,-201.527
31,1_0_9,14,1,2.04295e-13,-1.88845,217.82,-217.82
31,1_0_9,14,2,1.03924e-11,-2.93876,200.756,-200.756
31,1_0_9,14,3,2.53773e-13,-0.921104,216.878,-216.878
31,1_0_9,15,1,2.0286e-13,-1.88807,217.851,-217.851
31,1_0_9,15,2,2.24274e-12,-2.93292,207.415,-207.415
31,1_0_9,15,3,1.61963e-13,2.17211,218.829,-218.829
31,1_0_9,16,1,3.47321e-11,-1.89551,195.515,-195.515
31,1_0_9,16,2,1.68031e-08,0.196692,168.669,-168.669
31,1_0_9,16,3,5.1698e-12,2.30216,203.788,-203.788
31,1_0_9,17,1,5.20624e-12,-1.89513,203.758,-203.758
31,1_0_9,17,2,1.50702e-11,0.202536,199.142,-199.142
31,1_0_9,17,3,4.01815e-12,2.25387,204.883,-204.883
31,1_0_9,18,1,2.03018e-12,-1.89475,207.847,-207.847
31,1_0_9,18,2,1.16466e-11,0.208379,200.261,-200.261
31,1_0_9,18,3,5.86825e-12,2.20538,203.238,-203.238
32,3_0_24,0,1,2.77522e-07,2.9039,156.49,-156.49
32,3_0_24,0,2,8.32717e-08,0.893188,161.718,-161.718
32,3_0_24,0,3,5.3662e-12,0.469652,203.626,-203.626
32,3_0_24,1,1,2.62706e-13,-0.23455,216.728,-216.728
32,3_0_24,1,2,1.40746e-11,-2.23982,199.438,-199.438
32,3_0_24,1,3,1.64213e-12,0.423322,208.769,-208.769
32,3_0_24,2,1,1.39189e-08,-0.231412,169.487,-169.487
32,3_0_24,2,2,1.12418e-11,-2.23124,200.414,-200.414
32,3_0_24,2,3,1.01513e-11,0.376993,200.858,-200.858
32,3_0_24,3,1,7.34685e-12,-0.228273,202.262,-202.262
32,3_0_24,3,2,1.52378e-11,0.918942,199.094,-199.094
32,3_0_24,3,3,5.92275e-12,0.330663,203.198,-203.198
32,3_0_24,4,1,2.81275e-12,2.89818,206.431,-206.431
32,3_0_24,4,2,2.76163e-11,0.8993,196.511,-196.511
32,3_0_24,4,3,1.4948e-14,0.454942,229.177,-229.177
32,3_0_24,5,1,1.16218e-11,2.90132,200.27,-200.27
32,3_0_24,5,2,1.14044e-10,0.907885,190.352,-190.352
32,3_0_24,5,3,3.68791e-13,0.408612,215.255,-215.255
32,3_0_24,6,1,4.39864e-10,2.90446,184.49,-184.49
32,3_0_24,6,2,2.62654e-08,-2.22512,166.729,-166.729
32,3_0_24,6,3,5.09842e-12,0.362282,203.848,-203.848
32,3_0_24,7,1,2.91679e-13,-0.233998,216.274,-216.274
32,3_0_24,7,2,1.24475e-11,-2.21654,199.972,-199.972
32,3_0_24,7,3,2.42595e-12,0.315952,207.074,-207.074
32,3_0_24,8,1,2.28021e-14,-0.249138,227.343,-227.343
32,3_0_24,8,2,1.21835e-11,-2.23618,200.065,-200.065
32,3_0_24,8,3,2.70127e-12,0.440232,206.607,-206.607
32,3_0_24,9,1,7.40322e-12,-0.246,202.229,-202.229
32,3_0_24,9,2,6.17394e-12,-2.2276,203.017,-203.017
32,3_0_24,9,3,9.0295e-12,0.393902,201.366,-201.366
32,3_0_24,10,1,1.45764e-09,-0.242861,179.286,-179.286
32,3_0_24,10,2,2.7265e-12,0.922582,206.567,-206.567
32,3_0_24,10,3,5.35234e-12,0.347572,203.637,-203.637
32,3_0_24,11,1,4.29805e-12,-0.239722,204.59,-204.59
32,3_0_24,11,2,1.66421e-11,0.931167,198.711,-198.711
32,3_0_24,11,3,1.66666e-08,0.301242,168.704,-168.704
32,3_0_24,12,1,9.54653e-16,2.88673,241.124,-241.124
32,3_0_24,12,2,7.19269e-12,0.911525,202.354,-202.354
32,3_0_24,12,3,2.05443e-11,-2.71607,197.796,-197.796
32,3_0_24,13,1,4.53895e-13,2.88987,214.353,-214.353
32,3_0_24,13,2,2.88505e-12,0.92011,206.321,-206.321
32,3_0_24,13,3,4.04388e-12,-2.7624,204.855,-204.855
32,3_0_24,14,1,1.14524e-12,2.89301,210.334,-210.334
32,3_0_24,14,2,1.01702e-11,0.928694,200.849,-200.849
32,3_0_24,14,3,9.23205e-14,-2.80873,221.27,-221.27
32,3_0_24,15,1,4.07217e-13,2.89615,214.825,-214.825
32,3_0_24,15,2,3.87339e-12,0.937279,205.042,-205.042
32,3_0_24,15,3,6.87197e-14,0.286532,222.552,-222.552
32,3_0_24,16,1,1.27885e-10,2.88101,189.855,-189.855
32,3_0_24,16,2,2.06251e-08,-2.22396,167.779,-167.779
32,3_0_24,16,3,3.31594e-12,0.410811,205.717,-205.717
32,3_0_24,17,1,9.90505e-13,2.88414,210.964,-210.964
32,3_0_24,17,2,1.98558e-11,-2.21537,197.944,-197.944
32,3_0_24,17,3,3.76401e-12,0.364481,205.166,-205.166
32,3_0_24,18,1,3.17439e-15,-0.25431,235.906,-235.906
32,3_0_24,18,2,2.47427e-12,-2.20679,206.988,-206.988
32,3_0_24,18,3,5.80944e-13,0.318152,213.281,-213.281
32,2_0_1,0,1,2.77522e-07,2.9039,156.49,-156.49
32,2_0_1,0,2,8.32717e-08,0.893188,161.718,-161.718
32,2_0_1,0,3,5.3662e-12,0.469652,203.626,-203.626
32,2_0_1,1,1,2.62706e-13,-0.23455,216.728,-216.728
32,2_0_1,1,2,1.40746e-11,-2.23982,199.438,-199.438
32,2_0_1,1,3,1.64213e-12,0.423322,208.769,-208.769
32,2_0_1,2,1,1.39189e-08,-0.231412,169.487,-169.487
32,2_0_1,2,2,1.12418e-11,-2.23124,200.414,-200.414
32,2_0_1,2,3,1.01513e-11,0.376993,200.858,-200.858
32,2_0_1,3,1,7.34685e-12,-0.228273,202.262,-202.262
32,2_0_1,3,2,1.52378e-11,0.918942,199.094,-199.094
32,2_0_1,3,3,5.92275e-12,0.330663,203.198,-203.198
32,2_0_1,4,1,2.81275e-12,2.89818,206.431,-206.431
32,2_0_1,4,2,2.76163e-11,0.8993,196.511,-196.511
32,2_0_1,4,3,1.4948e-14,0.454942,229.177,-229.177
32,2_0_1,5,1,1.16218e-11,2.90132,200.27,-200.27
32,2_0_1,5,2,1.14044e-10,0.907885,190.352,-190.352
32,2_0_1,5,3,3.68791e-13,0.408612,215.255,-215.255
32,2_0_1,6,1,4.39864e-10,2.90446,184.49,-184.49
32,2_0_1,6,2,2.62654e-08,-2.22512,166.729,-166.729
32,2_0_1,6,3,5.09842e-12,0.362282,203.848,-203.848
32,2_0_1,7,1,2.91679e-13,-0.233998,216.274,-216.274
32,2_0_1,7,2,1.24475e-11,-2.21654,199.972,-199.972
32,2_0_1,7,3,2.42595e-12,0.315952,207.074,-207.074
32,2_0_1,8,1,2.28021e-14,-0.249138,227.343,-227.343
32,2_0_1,8,2,1.21835e-11,-2.23618,200.065,-200.065
32,2_0_1,8,3,2.70127e-12,0.440232,206.607,-206.607
32,2_0_1,9,1,7.40322e-12,-0.246,202.229,-202.229
32,2_0_1,9,2,6.17394e-12,-2.2276,203.017,-203.017
32,2_0_1,9,3,9.0295e-12,0.393902,201.366,-201.366
32,2_0_1,10,1,1.45764e-09,-0.242861,179.286,-179.286
32,2_0_1,10,2,2.7265e-12,0.922582,206.567,-206.567
32,2_0_1,10,3,5.35234e-12,0.347572,203.637,-203.637
32,2_0_1,11,1,4.29805e-12,-0.239722,204.59,-204.59
32,2_0_1,11,2,1.66421e-11,0.931167,198.711,-198.711
32,2_0_1,11,3,1.66666e-08,0.301242,168.704,-168.704
32,2_0_1,12,1,9.54653e-16,2.88673,241.124,-241.124
32,2_0_1,12,2,7.19269e-12,0.911525,202.354,-202.354
32,2_0_1,12,3,2.05443e-11,-2.71607,197.796,-197.796
32,2_0_1,13,1,4.53895e-13,2.88987,214.353,-214.353
32,2_0_1,13,2,2.88505e-12,0.92011,206.321,-206.321
32,2_0_1,13,3,4.04388e-12,-2.7624,204.855,-204.855
32,2_0_1,14,1,1.14524e-12,2.89301,210.334,-210.334
32,2_0_1,14,2,1.01702e-11,0.928694,200.849,-200.849
32,2_0_1,14,3,9.23205e-14,-2.80873,221.27,-221.27
32,2_0_1,15,1,4.07217e-13,2.89615,214.825,-214.825
32,2_0_1,15,2,3.87339e-12,0.937279,205.042,-205.042
32,2_0_1,15,3,6.87197e-14,0.286532,222.552,-222.552
32,2_0_1,16,1,1.27885e-10,2.88101,189.855,-189.855
32,2_0_1,16,2,2.06251e-08,-2.22396,167.779,-167.779
32,2_0_1,16,3,3.31594e-12,0.410811,205.717,-205.717
32,2_0_1,17,1,9.90505e-13,2.88414,210.964,-210.964
32,2_0_1,17,2,1.98558e-11,-2.21537,197.944,-197.944
32,2_0_1,17,3,3.76401e-12,0.364481,205.166,-205.166
32,2_0_1,18,1,3.17439e-15,-0.25431,235.906,-235.906
32,2_0_1,18,2,2.47427e-12,-2.20679,206.988,-206.988
32,2_0_1,18,3,5.80944e-13,0.318152,213.281,-213.281
32,1_0_9,0,1,2.77522e-07,2.9039,156.49,-156.49
32,1_0_9,0,2,8.32717e-08,0.893188,161.718,-161.718
32,1_0_9,0,3,5.3662e-12,0.469652,203.626,-203.626
32,1_0_9,1,1,2.62706e-13,-0.23455,216.728,-216.728
32,1_0_9,1,2,1.40746e-11,-2.23982,199.438,-199.438
32,1_0_9,1,3,1.64213e-12,0.423322,208.769,-208.769
