t,sat_name,beam_index,ue,received power (W),phase (radians),path loss (dB),path gain (dB)
10,3_0_24,0,1,3.55087e-12,-1.48138,205.419,-205.419
10,3_0_24,0,2,3.05416e-11,-0.414314,196.074,-196.074
10,3_0_24,0,3,4.78755e-13,-2.69829,214.122,-214.122
10,3_0_24,1,1,2.24999e-09,-1.46571,177.401,-177.401
10,3_0_24,1,2,8.22608e-11,-0.408892,191.771,-191.771
10,3_0_24,1,3,2.95406e-12,-2.6789,206.219,-206.219
10,3_0_24,2,1,1.7834e-08,-1.45004,168.41,-168.41
10,3_0_24,2,2,2.73915e-07,-0.403469,156.547,-156.547
10,3_0_24,2,3,3.30116e-12,-2.65951,205.736,-205.736
10,3_0_24,3,1,6.75223e-15,-1.43436,232.628,-232.628
10,3_0_24,3,2,1.14575e-16,2.74355,250.332,-250.332
10,3_0_24,3,3,5.32343e-13,-2.64012,213.661,-213.661
10,3_0_24,4,1,2.59035e-13,-1.50963,216.789,-216.789
10,3_0_24,4,2,1.14228e-13,-0.438449,220.345,-220.345
10,3_0_24,4,3,2.76431e-13,-2.75773,216.507,-216.507
10,3_0_24,5,1,1.59765e-12,-1.49396,208.888,-208.888
10,3_0_24,5,2,2.40219e-12,-0.433027,207.117,-207.117
10,3_0_24,5,3,6.33389e-13,-2.73834,212.906,-212.906
10,3_0_24,6,1,5.47191e-12,-1.47829,203.541,-203.541
10,3_0_24,6,2,7.89185e-12,-0.427605,201.951,-201.951
10,3_0_24,6,3,2.47086e-12,-2.71895,206.994,-206.994
10,3_0_24,7,1,1.24294e-12,-1.46261,209.978,-209.978
10,3_0_24,7,2,3.51039e-12,-0.422182,205.469,-205.469
10,3_0_24,7,3,5.09296e-13,-2.69955,213.853,-213.853
10,3_0_24,8,1,2.28209e-11,-1.53789,197.339,-197.339
10,3_0_24,8,2,2.53969e-12,-0.462584,206.875,-206.875
10,3_0_24,8,3,4.66073e-12,-2.81717,204.238,-204.238
10,3_0_24,9,1,3.54545e-08,-1.52221,165.426,-165.426
10,3_0_24,9,2,2.01162e-10,-0.457162,187.887,-187.887
10,3_0_24,9,3,4.61454e-12,-2.79778,204.281,-204.281
10,3_0_24,10,1,3.29503e-12,1.63505,205.744,-205.744
10,3_0_24,10,2,6.47945e-09,2.68985,172.807,-172.807
10,3_0_24,10,3,8.61297e-13,-2.77839,211.571,-211.571
10,3_0_24,11,1,6.61849e-14,1.65073,222.715,-222.715
10,3_0_24,11,2,3.89369e-14,2.69528,225.019,-225.019
10,3_0_24,11,3,2.08364e-14,-2.75899,227.735,-227.735
10,3_0_24,12,1,1.16863e-15,-1.56614,240.246,-240.246
10,3_0_24,12,2,6.42184e-14,2.65487,222.846,-222.846
10,3_0_24,12,3,8.43962e-14,-2.87661,221.66,-221.66
10,3_0_24,13,1,2.04031e-14,-1.55046,227.826,-227.826
10,3_0_24,13,2,2.16064e-14,-0.481297,227.577,-227.577
10,3_0_24,13,3,6.7568e-14,-2.85722,222.625,-222.625
10,3_0_24,14,1,8.8454e-13,-1.53479,211.456,-211.456
10,3_0_24,14,2,9.2055e-13,-0.475875,211.282,-211.282
10,3_0_24,14,3,4.44341e-13,-2.83782,214.446,-214.446
10,3_0_24,15,1,2.98034e-12,-1.51912,206.18,-206.18
10,3_0_24,15,2,2.08007e-12,-0.470453,207.742,-207.742
10,3_0_24,15,3,1.8782e-13,-2.81843,218.185,-218.185
10,3_0_24,16,1,8.66395e-13,-1.59439,211.546,-211.546
10,3_0_24,16,2,5.99582e-12,-0.510855,203.144,-203.144
10,3_0_24,16,3,3.27916e-13,-2.93605,215.765,-215.765
10,3_0_24,17,1,1.30014e-11,-1.57872,199.783,-199.783
10,3_0_24,17,2,6.6342e-12,-0.505432,202.705,-202.705
10,3_0_24,17,3,5.18795e-12,-2.91665,203.773,-203.773
10,3_0_24,18,1,4.56796e-12,-1.56304,204.326,-204.326
10,3_0_24,18,2,8.76676e-12,-0.50001,201.494,-201.494
10,3_0_24,18,3,8.32955e-12,-2.89726,201.717,-201.717
10,2_0_1,0,1,3.55087e-12,-1.48138,205.419,-205.419
10,2_0_1,0,2,3.05416e-11,-0.414314,196.074,-196.074
10,2_0_1,0,3,4.78755e-13,-2.69829,214.122,-214.122
10,2_0_1,1,1,2.24999e-09,-1.46571,177.401,-177.401
10,2_0_1,1,2,8.22608e-11,-0.408892,191.771,-191.771
10,2_0_1,1,3,2.95406e-12,-2.6789,206.219,-206.219
10,2_0_1,2,1,1.7834e-08,-1.45004,168.41,-168.41
10,2_0_1,2,2,2.73915e-07,-0.403469,156.547,-156.547
10,2_0_1,2,3,3.30116e-12,-2.65951,205.736,-205.736
10,2_0_1,3,1,6.75223e-15,-1.43436,232.628,-232.628
10,2_0_1,3,2,1.14575e-16,2.74355,250.332,-250.332
10,2_0_1,3,3,5.32343e-13,-2.64012,213.661,-213.661
10,2_0_1,4,1,2.59035e-13,-1.50963,216.789,-216.789
10,2_0_1,4,2,1.14228e-13,-0.438449,220.345,-220.345
10,2_0_1,4,3,2.76431e-13,-2.75773,216.507,-216.507
10,2_0_1,5,1,1.59765e-12,-1.49396,208.888,-208.888
10,2_0_1,5,2,2.40219e-12,-0.433027,207.117,-207.117
10,2_0_1,5,3,6.33389e-13,-2.73834,212.906,-212.906
10,2_0_1,6,1,5.47191e-12,-1.47829,203.541,-203.541
10,2_0_1,6,2,7.89185e-12,-0.427605,201.951,-201.951
10,2_0_1,6,3,2.47086e-12,-2.71895,206.994,-206.994
10,2_0_1,7,1,1.24294e-12,-1.46261,209.978,-209.978
10,2_0_1,7,2,3.51039e-12,-0.422182,205.469,-205.469
10,2_0_1,7,3,5.09296e-13,-2.69955,213.853,-213.853
10,2_0_1,8,1,2.28209e-11,-1.53789,197.339,-197.339
10,2_0_1,8,2,2.53969e-12,-0.462584,206.875,-206.875
10,2_0_1,8,3,4.66073e-12,-2.81717,204.238,-204.238
10,2_0_1,9,1,3.54545e-08,-1.52221,165.426,-165.426
10,2_0_1,9,2,2.01162e-10,-0.457162,187.887,-187.887
10,2_0_1,9,3,4.61454e-12,-2.79778,204.281,-204.281
10,2_0_1,10,1,3.29503e-12,1.63505,205.744,-205.744
10,2_0_1,10,2,6.47945e-09,2.68985,172.807,-172.807
10,2_0_1,10,3,8.61297e-13,-2.77839,211.571,-211.571
10,2_0_1,11,1,6.61849e-14,1.65073,222.715,-222.715
10,2_0_1,11,2,3.89369e-14,2.69528,225.019,-225.019
10,2_0_1,11,3,2.08364e-14,-2.75899,227.735,-227.735
10,2_0_1,12,1,1.16863e-15,-1.56614,240.246,-240.246
10,2_0_1,12,2,6.42184e-14,2.65487,222.846,-222.846
10,2_0_1,12,3,8.43962e-14,-2.87661,221.66,-221.66
10,2_0_1,13,1,2.04031e-14,-1.55046,227.826,-227.826
10,2_0_1,13,2,2.16064e-14,-0.481297,227.577,-227.577
10,2_0_1,13,3,6.7568e-14,-2.85722,222.625,-222.625
10,2_0_1,14,1,8.8454e-13,-1.53479,211.456,-211.456
10,2_0_1,14,2,9.2055e-13,-0.475875,211.282,-211.282
10,2_0_1,14,3,4.44341e-13,-2.83782,214.446,-214.446
10,2_0_1,15,1,2.98034e-12,-1.51912,206.18,-206.18
10,2_0_1,15,2,2.08007e-12,-0.470453,207.742,-207.742
10,2_0_1,15,3,1.8782e-13,-2.81843,218.185,-218.185
10,2_0_1,16,1,8.66395e-13,-1.59439,211.546,-211.546
10,2_0_1,16,2,5.99582e-12,-0.510855,203.144,-203.144
10,2_0_1,16,3,3.27916e-13,-2.93605,215.765,-215.765
10,2_0_1,17,1,1.30014e-11,-1.57872,199.783,-199.783
10,2_0_1,17,2,6.6342e-12,-0.505432,202.705,-202.705
10,2_0_1,17,3,5.18795e-12,-2.91665,203.773,-203.773
10,2_0_1,18,1,4.56796e-12,-1.56304,204.326,-204.326
10,2_0_1,18,2,8.76676e-12,-0.50001,201.494,-201.494
10,2_0_1,18,3,8.32955e-12,-2.89726,201.717,-201.717
10,1_0_9,0,1,3.55087e-12,-1.48138,205.419,-205.419
10,1_0_9,0,2,3.05416e-11,-0.414314,196.074,-196.074
10,1_0_9,0,3,4.78755e-13,-2.69829,214.122,-214.122
10,1_0_9,1,1,2.24999e-09,-1.46571,177.401,-177.401
10,1_0_9,1,2,8.22608e-11,-0.408892,191.771,-191.771
10,1_0_9,1,3,2.95406e-12,-2.6789,206.219,-206.219
10,1_0_9,2,1,1.7834e-08,-1.45004,168.41,-168.41
10,1_0_9,2,2,2.73915e-07,-0.403469,156.547,-156.547
10,1_0_9,2,3,3.30116e-12,-2.65951,205.736,-205.736
10,1_0_9,3,1,6.75223e-15,-1.43436,232.628,-232.628
10,1_0_9,3,2,1.14575e-16,2.74355,250.332,-250.332
10,1_0_9,3,3,5.32343e-13,-2.64012,213.661,-213.661
10,1_0_9,4,1,2.59035e-13,-1.50963,216.789,-216.789
10,1_0_9,4,2,1.14228e-13,-0.438449,220.345,-220.345
10,1_0_9,4,3,2.76431e-13,-2.75773,216.507,-216.507
10,1_0_9,5,1,1.59765e-12,-1.49396,208.888,-208.888
10,1_0_9,5,2,2.40219e-12,-0.433027,207.117,-207.117
10,1_0_9,5,3,6.33389e-13,-2.73834,212.906,-212.906
10,1_0_9,6,1,5.47191e-12,-1.47829,203.541,-203.541
10,1_0_9,6,2,7.89185e-12,-0.427605,201.951,-201.951
10,1_0_9,6,3,2.47086e-12,-2.71895,206.994,-206.994
10,1_0_9,7,1,1.24294e-12,-1.46261,209.978,-209.978
10,1_0_9,7,2,3.51039e-12,-0.422182,205.469,-205.469
10,1_0_9,7,3,5.09296e-13,-2.69955,213.853,-213.853
10,1_0_9,8,1,2.28209e-11,-1.53789,197.339,-197.339
10,1_0_9,8,2,2.53969e-12,-0.462584,206.875,-206.875
10,1_0_9,8,3,4.66073e-12,-2.81717,204.238,-204.238
10,1_0_9,9,1,3.54545e-08,-1.52221,165.426,-165.426
10,1_0_9,9,2,2.01162e-10,-0.457162,187.887,-187.887
10,1_0_9,9,3,4.61454e-12,-2.79778,204.281,-204.281
10,1_0_9,10,1,3.29503e-12,1.63505,205.744,-205.744
10,1_0_9,10,2,6.47945e-09,2.68985,172.807,-172.807
10,1_0_9,10,3,8.61297e-13,-2.77839,211.571,-211.571
10,1_0_9,11,1,6.61849e-14,1.65073,222.715,-222.715
10,1_0_9,11,2,3.89369e-14,2.69528,225.019,-225.019
10,1_0_9,11,3,2.08364e-14,-2.75899,227.735,-227.735
10,1_0_9,12,1,1.16863e-15,-1.56614,240.246,-240.246
10,1_0_9,12,2,6.42184e-14,2.65487,222.846,-222.846
10,1_0_9,12,3,8.43962e-14,-2.87661,221.66,-221.66
10,1_0_9,13,1,2.04031e-14,-1.55046,227.826,-227.826
10,1_0_9,13,2,2.16064e-14,-0.481297,227.577,-227.577
10,1_0_9,13,3,6.7568e-14,-2.85722,222.625,-222.625
10,1_0_9,14,1,8.8454e-13,-1.53479,211.456,-211.456
10,1_0_9,14,2,9.2055e-13,-0.475875,211.282,-211.282
10,1_0_9,14,3,4.44341e-13,-2.83782,214.446,-214.446
10,1_0_9,15,1,2.98034e-12,-1.51912,206.18,-206.18
10,1_0_9,15,2,2.08007e-12,-0.470453,207.742,-207.742
10,1_0_9,15,3,1.8782e-13,-2.81843,218.185,-218.185
10,1_0_9,16,1,8.66395e-13,-1.59439,211.546,-211.546
10,1_0_9,16,2,5.99582e-12,-0.510855,203.144,-203.144
10,1_0_9,16,3,3.27916e-13,-2.93605,215.765,-215.765
10,1_0_9,17,1,1.30014e-11,-1.57872,199.783,-199.783
10,1_0_9,17,2,6.6342e-12,-0.505432,202.705,-202.705
10,1_0_9,17,3,5.18795e-12,-2.91665,203.773,-203.773
10,1_0_9,18,1,4.56796e-12,-1.56304,204.326,-204.326
10,1_0_9,18,2,8.76676e-12,-0.50001,201.494,-201.494
10,1_0_9,18,3,8.32955e-12,-2.89726,201.717,-201.717
11,3_0_24,0,1,4.38628e-12,-2.34564,204.502,-204.502
11,3_0_24,0,2,2.9043e-10,1.08373,186.292,-186.292
11,3_0_24,0,3,6.06744e-13,-1.25974,213.093,-213.093
11,3_0_24,1,1,3.19522e-09,-2.33034,175.878,-175.878
11,3_0_24,1,2,3.17063e-11,1.85311,195.911,-195.911
11,3_0_24,1,3,9.59064e-13,-1.24057,211.104,-211.104
11,3_0_24,2,1,3.92997e-08,-2.31504,164.979,-164.979
11,3_0_24,2,2,4.18309e-07,1.39288,154.708,-154.708
11,3_0_24,2,3,1.44213e-12,-1.2214,209.333,-209.333
11,3_0_24,3,1,4.6672e-15,-2.29974,234.232,-234.232
11,3_0_24,3,2,1.18101e-11,0.804751,200.2,-200.2
11,3_0_24,3,3,7.09499e-13,-1.20223,212.413,-212.413
11,3_0_24,4,1,3.25417e-13,-2.37192,215.798,-215.798
11,3_0_24,4,2,7.19229e-12,0.900442,202.354,-202.354
11,3_0_24,4,3,1.61727e-13,-1.31816,218.835,-218.835
11,3_0_24,5,1,3.23044e-12,-2.35662,205.83,-205.83
11,3_0_24,5,2,1.68737e-13,1.05739,218.651,-218.651
11,3_0_24,5,3,1.0033e-12,-1.29899,210.908,-210.908
11,3_0_24,6,1,4.49718e-11,-2.34133,194.393,-194.393
11,3_0_24,6,2,6.80487e-11,1.2857,192.595,-192.595
11,3_0_24,6,3,3.76072e-12,-1.27982,205.17,-205.17
11,3_0_24,7,1,1.21244e-12,-2.32603,210.086,-210.086
11,3_0_24,7,2,2.20115e-12,-3.00063,207.496,-207.496
11,3_0_24,7,3,1.36809e-12,-1.26065,209.562,-209.562
11,3_0_24,8,1,1.54656e-11,-2.3982,199.029,-199.029
11,3_0_24,8,2,1.36265e-12,-3.00335,209.579,-209.579
11,3_0_24,8,3,3.31256e-12,-1.37657,205.721,-205.721
11,3_0_24,9,1,2.71609e-10,-2.38291,186.583,-186.583
11,3_0_24,9,2,1.91968e-10,-2.59777,188.09,-188.09
11,3_0_24,9,3,6.62963e-12,-1.3574,202.708,-202.708
11,3_0_24,10,1,8.37134e-12,0.773986,201.695,-201.695
11,3_0_24,10,2,7.77509e-09,-0.309122,172.016,-172.016
11,3_0_24,10,3,1.04802e-12,-1.33823,210.719,-210.719
11,3_0_24,11,1,1.52012e-13,0.789285,219.104,-219.104
11,3_0_24,11,2,1.7064e-13,0.202215,218.602,-218.602
11,3_0_24,11,3,2.57627e-14,-1.31906,226.813,-226.813
11,3_0_24,12,1,9.16759e-17,-2.42449,251.3,-251.3
11,3_0_24,12,2,3.02506e-12,0.630418,206.115,-206.115
11,3_0_24,12,3,1.03053e-13,-1.43498,220.792,-220.792
11,3_0_24,13,1,1.08046e-15,-2.40919,240.587,-240.587
11,3_0_24,13,2,1.438e-12,0.797541,209.345,-209.345
11,3_0_24,13,3,9.90544e-14,-1.41581,220.964,-220.964
11,3_0_24,14,1,3.53579e-13,-2.39389,215.438,-215.438
11,3_0_24,14,2,1.21848e-11,0.9328,200.065,-200.065
11,3_0_24,14,3,3.80153e-13,-1.39664,215.123,-215.123
11,3_0_24,15,1,1.34253e-12,-2.37859,209.644,-209.644
11,3_0_24,15,2,2.09896e-11,1.03622,197.703,-197.703
11,3_0_24,15,3,4.21148e-13,-1.37747,214.678,-214.678
11,3_0_24,16,1,1.6179e-12,-2.45077,208.833,-208.833
11,3_0_24,16,2,4.43783e-11,1.11148,194.451,-194.451
11,3_0_24,16,3,5.11148e-13,-1.4934,213.837,-213.837
11,3_0_24,17,1,9.5293e-12,-2.43547,201.132,-201.132
11,3_0_24,17,2,3.95509e-12,1.4343,204.951,-204.951
11,3_0_24,17,3,3.47536e-12,-1.47423,205.513,-205.513
11,3_0_24,18,1,3.92732e-12,-2.42017,204.982,-204.982
11,3_0_24,18,2,2.89264e-12,2.19628,206.31,-206.31
11,3_0_24,18,3,5.24288e-12,-1.45506,203.727,-203.727
11,2_0_1,0,1,4.38628e-12,-2.34564,204.502,-204.502
11,2_0_1,0,2,2.9043e-10,1.08373,186.292,-186.292
11,2_0_1,0,3,6.06744e-13,-1.25974,213.093,-213.093
11,2_0_1,1,1,3.19522e-09,-2.33034,175.878,-175.878
11,2_0_1,1,2,3.17063e-11,1.85311,195.911,-195.911
11,2_0_1,1,3,9.59064e-13,-1.24057,211.104,-211.104
11,2_0_1,2,1,3.92997e-08,-2.31504,164.979,-164.979
11,2_0_1,2,2,4.18309e-07,1.39288,154.708,-154.708
11,2_0_1,2,3,1.44213e-12,-1.2214,209.333,-209.333
11,2_0_1,3,1,4.6672e-15,-2.29974,234.232,-234.232
11,2_0_1,3,2,1.18101e-11,0.804751,200.2,-200.2
11,2_0_1,3,3,7.09499e-13,-1.20223,212.413,-212.413
11,2_0_1,4,1,3.25417e-13,-2.37192,215.798,-215.798
11,2_0_1,4,2,7.19229e-12,0.900442,202.354,-202.354
11,2_0_1,4,3,1.61727e-13,-1.31816,218.835,-218.835
11,2_0_1,5,1,3.23044e-12,-2.35662,205.83,-205.83
11,2_0_1,5,2,1.68737e-13,1.05739,218.651,-218.651
11,2_0_1,5,3,1.0033e-12,-1.29899,210.908,-210.908
11,2_0_1,6,1,4.49718e-11,-2.34133,194.393,-194.393
11,2_0_1,6,2,6.80487e-11,1.2857,192.595,-192.595
11,2_0_1,6,3,3.76072e-12,-1.27982,205.17,-205.17
11,2_0_1,7,1,1.21244e-12,-2.32603,210.086,-210.086
11,2_0_1,7,2,2.20115e-12,-3.00063,207.496,-207.496
11,2_0_1,7,3,1.36809e-12,-1.26065,209.562,-209.562
11,2_0_1,8,1,1.54656e-11,-2.3982,199.029,-199.029
11,2_0_1,8,2,1.36265e-12,-3.00335,209.579,-209.579
11,2_0_1,8,3,3.31256e-12,-1.37657,205.721,-205.721
11,2_0_1,9,1,2.71609e-10,-2.38291,186.583,-186.583
11,2_0_1,9,2,1.91968e-10,-2.59777,188.09,-188.09
11,2_0_1,9,3,6.62963e-12,-1.3574,202.708,-202.708
11,2_0_1,10,1,8.37134e-12,0.773986,201.695,-201.695
11,2_0_1,10,2,7.77509e-09,-0.309122,172.016,-172.016
11,2_0_1,10,3,1.04802e-12,-1.33823,210.719,-210.719
11,2_0_1,11,1,1.52012e-13,0.789285,219.104,-219.104
11,2_0_1,11,2,1.7064e-13,0.202215,218.602,-218.602
11,2_0_1,11,3,2.57627e-14,-1.31906,226.813,-226.813
11,2_0_1,12,1,9.16759e-17,-2.42449,251.3,-251.3
11,2_0_1,12,2,3.02506e-12,0.630418,206.115,-206.115
11,2_0_1,12,3,1.03053e-13,-1.43498,220.792,-220.792
11,2_0_1,13,1,1.08046e-15,-2.40919,240.587,-240.587
11,2_0_1,13,2,1.438e-12,0.797541,209.345,-209.345
11,2_0_1,13,3,9.90544e-14,-1.41581,220.964,-220.964
11,2_0_1,14,1,3.53579e-13,-2.39389,215.438,-215.438
11,2_0_1,14,2,1.21848e-11,0.9328,200.065,-200.065
11,2_0_1,14,3,3.80153e-13,-1.39664,215.123,-215.123
11,2_0_1,15,1,1.34253e-12,-2.37859,209.644,-209.644
11,2_0_1,15,2,2.09896e-11,1.03622,197.703,-197.703
11,2_0_1,15,3,4.21148e-13,-1.37747,214.678,-214.678
11,2_0_1,16,1,1.6179e-12,-2.45077,208.833,-208.833
11,2_0_1,16,2,4.43783e-11,1.11148,194.451,-194.451
11,2_0_1,16,3,5.11148e-13,-1.4934,213.837,-213.837
11,2_0_1,17,1,9.5293e-12,-2.43547,201.132,-201.132
11,2_0_1,17,2,3.95509e-12,1.4343,204.951,-204.951
11,2_0_1,17,3,3.47536e-12,-1.47423,205.513,-205.513
11,2_0_1,18,1,3.92732e-12,-2.42017,204.982,-204.982
11,2_0_1,18,2,2.89264e-12,2.19628,206.31,-206.31
11,2_0_1,18,3,5.24288e-12,-1.45506,203.727,-203.727
11,1_0_9,0,1,4.38628e-12,-2.34564,204.502,-204.502
11,1_0_9,0,2,2.9043e-10,1.08373,186.292,-186.292
11,1_0_9,0,3,6.06744e-13,-1.25974,213.093,-213.093
11,1_0_9,1,1,3.19522e-09,-2.33034,175.878,-175.878
11,1_0_9,1,2,3.17063e-11,1.85311,195.911,-195.911
11,1_0_9,1,3,9.59064e-13,-1.24057,211.104,-211.104
11,1_0_9,2,1,3.92997e-08,-2.31504,164.979,-164.979
11,1_0_9,2,2,4.18309e-07,1.39288,154.708,-154.708
11,1_0_9,2,3,1.44213e-12,-1.2214,209.333,-209.333
11,1_0_9,3,1,4.6672e-15,-2.29974,234.232,-234.232
11,1_0_9,3,2,1.18101e-11,0.804751,200.2,-200.2
11,1_0_9,3,3,7.09499e-13,-1.20223,212.413,-212.413
11,1_0_9,4,1,3.25417e-13,-2.37192,215.798,-215.798
11,1_0_9,4,2,7.19229e-12,0.900442,202.354,-202.354
11,1_0_9,4,3,1.61727e-13,-1.31816,218.835,-218.835
11,1_0_9,5,1,3.23044e-12,-2.35662,205.83,-205.83
11,1_0_9,5,2,1.68737e-13,1.05739,218.651,-218.651
11,1_0_9,5,3,1.0033e-12,-1.29899,210.908,-210.908
11,1_0_9,6,1,4.49718e-11,-2.34133,194.393,-194.393
11,1_0_9,6,2,6.80487e-11,1.2857,192.595,-192.595
11,1_0_9,6,3,3.76072e-12,-1.27982,205.17,-205.17
11,1_0_9,7,1,1.21244e-12,-2.32603,210.086,-210.086
11,1_0_9,7,2,2.20115e-12,-3.00063,207.496,-207.496
11,1_0_9,7,3,1.36809e-12,-1.26065,209.562,-209.562
11,1_0_9,8,1,1.54656e-11,-2.3982,199.029,-199.029
11,1_0_9,8,2,1.36265e-12,-3.00335,209.579,-209.579
11,1_0_9,8,3,3.31256e-12,-1.37657,205.721,-205.721
11,1_0_9,9,1,2.71609e-10,-2.38291,186.583,-186.583
11,1_0_9,9,2,1.91968e-10,-2.59777,188.09,-188.09
11,1_0_9,9,3,6.62963e-12,-1.3574,202.708,-202.708
11,1_0_9,10,1,8.37134e-12,0.773986,201.695,-201.695
11,1_0_9,10,2,7.77509e-09,-0.309122,172.016,-172.016
11,1_0_9,10,3,1.04802e-12,-1.33823,210.719,-210.719
11,1_0_9,11,1,1.52012e-13,0.789285,219.104,-219.104
11,1_0_9,11,2,1.7064e-13,0.202215,218.602,-218.602
11,1_0_9,11,3,2.57627e-14,-1.31906,226.813,-226.813
11,1_0_9,12,1,9.16759e-17,-2.42449,251.3,-251.3
11,1_0_9,12,2,3.02506e-12,0.630418,206.115,-206.115
11,1_0_9,12,3,1.03053e-13,-1.43498,220.792,-220.792
11,1_0_9,13,1,1.08046e-15,-2.40919,240.587,-240.587
11,1_0_9,13,2,1.438e-12,0.797541,209.345,-209.345
11,1_0_9,13,3,9.90544e-14,-1.41581,220.964,-220.964
11,1_0_9,14,1,3.53579e-13,-2.39389,215.438,-215.438
11,1_0_9,14,2,1.21848e-11,0.9328,200.065,-200.065
11,1_0_9,14,3,3.80153e-13,-1.39664,215.123,-215.123
11,1_0_9,15,1,1.34253e-12,-2.37859,209.644,-209.644
11,1_0_9,15,2,2.09896e-11,1.03622,197.703,-197.703
11,1_0_9,15,3,4.21148e-13,-1.37747,214.678,-214.678
11,1_0_9,16,1,1.6179e-12,-2.45077,208.833,-208.833
11,1_0_9,16,2,4.43783e-11,1.11148,194.451,-194.451
11,1_0_9,16,3,5.11148e-13,-1.4934,213.837,-213.837
11,1_0_9,17,1,9.5293e-12,-2.43547,201.132,-201.132
11,1_0_9,17,2,3.95509e-12,1.4343,204.951,-204.951
11,1_0_9,17,3,3.47536e-12,-1.47423,205.513,-205.513
11,1_0_9,18,1,3.92732e-12,-2.42017,204.982,-204.982
11,1_0_9,18,2,2.89264e-12,2.19628,206.31,-206.31
11,1_0_9,18,3,5.24288e-12,-1.45506,203.727,-203.727
12,3_0_24,0,1,2.49256e-12,0.788477,206.956,-206.956
12,3_0_24,0,2,5.27558e-11,-2.93399,193.7,-193.7
12,3_0_24,0,3,7.58123e-13,0.797568,212.125,-212.125
12,3_0_24,1,1,5.86512e-09,0.803393,173.24,-173.24
12,3_0_24,1,2,5.69383e-11,-2.92956,193.369,-193.369
12,3_0_24,1,3,3.41214e-14,0.816513,225.593,-225.593
12,3_0_24,2,1,6.13953e-08,0.818308,163.041,-163.041
12,3_0_24,2,2,3.46111e-07,-2.92514,155.531,-155.531
12,3_0_24,2,3,2.92886e-13,0.835458,216.256,-216.256
12,3_0_24,3,1,9.11507e-15,0.833224,231.325,-231.325
12,3_0_24,3,2,1.4347e-13,0.220881,219.355,-219.355
12,3_0_24,3,3,5.2801e-13,0.854402,213.696,-213.696
12,3_0_24,4,1,5.72703e-13,0.764221,213.343,-213.343
12,3_0_24,4,2,2.61029e-13,-2.95385,216.756,-216.756
12,3_0_24,4,3,6.37249e-14,0.740217,222.88,-222.88
12,3_0_24,5,1,4.66929e-12,0.779136,204.23,-204.23
12,3_0_24,5,2,2.53327e-12,-2.94943,206.886,-206.886
12,3_0_24,5,3,1.21513e-12,0.759162,210.077,-210.077
12,3_0_24,6,1,1.35161e-10,0.794052,189.614,-189.614
12,3_0_24,6,2,1.0765e-10,-2.945,190.603,-190.603
12,3_0_24,6,3,5.437e-12,0.778107,203.569,-203.569
12,3_0_24,7,1,1.11756e-12,0.808968,210.44,-210.44
12,3_0_24,7,2,2.05764e-12,-2.94057,207.789,-207.789
12,3_0_24,7,3,2.64394e-12,0.797052,206.7,-206.7
12,3_0_24,8,1,7.62295e-12,0.739964,202.102,-202.102
12,3_0_24,8,2,8.92162e-13,-2.97371,211.418,-211.418
12,3_0_24,8,3,3.84315e-12,0.682867,205.076,-205.076
12,3_0_24,9,1,6.45645e-09,-2.38671,172.823,-172.823
12,3_0_24,9,2,3.65248e-12,-2.96929,205.297,-205.297
12,3_0_24,9,3,6.3346e-12,0.701812,202.906,-202.906
12,3_0_24,10,1,1.43772e-11,-2.3718,199.346,-199.346
12,3_0_24,10,2,4.46884e-08,0.176731,164.421,-164.421
12,3_0_24,10,3,1.25309e-12,0.720757,209.943,-209.943
12,3_0_24,11,1,3.00277e-13,-2.35688,216.148,-216.148
12,3_0_24,11,2,1.04008e-12,0.181157,210.752,-210.752
12,3_0_24,11,3,3.12842e-14,0.739702,225.97,-225.97
12,3_0_24,12,1,1.0175e-15,-2.42588,240.847,-240.847
12,3_0_24,12,2,3.7811e-13,0.148016,215.147,-215.147
12,3_0_24,12,3,8.87483e-14,0.625517,221.441,-221.441
12,3_0_24,13,1,3.57389e-14,0.730624,225.391,-225.391
12,3_0_24,13,2,1.59295e-15,-2.98915,238.901,-238.901
12,3_0_24,13,3,1.28593e-13,0.644462,219.831,-219.831
12,3_0_24,14,1,2.55365e-13,0.74554,216.851,-216.851
12,3_0_24,14,2,4.39197e-13,-2.98472,214.496,-214.496
12,3_0_24,14,3,3.16953e-13,0.663407,215.913,-215.913
12,3_0_24,15,1,1.34213e-12,0.760456,209.645,-209.645
12,3_0_24,15,2,4.27271e-12,-2.9803,204.616,-204.616
12,3_0_24,15,3,6.70805e-13,0.682351,212.657,-212.657
12,3_0_24,16,1,1.18492e-11,0.691452,200.186,-200.186
12,3_0_24,16,2,1.08648e-11,-3.01344,200.563,-200.563
12,3_0_24,16,3,7.98492e-13,0.568166,211.9,-211.9
12,3_0_24,17,1,6.70158e-12,0.706368,202.661,-202.661
12,3_0_24,17,2,5.57001e-12,-3.00901,203.464,-203.464
12,3_0_24,17,3,2.01725e-12,0.587111,207.875,-207.875
12,3_0_24,18,1,3.40371e-12,0.721284,205.603,-205.603
12,3_0_24,18,2,7.40074e-12,-3.00459,202.23,-202.23
12,3_0_24,18,3,2.7548e-12,0.606056,206.522,-206.522
12,2_0_1,0,1,2.49256e-12,0.788477,206.956,-206.956
12,2_0_1,0,2,5.27558e-11,-2.93399,193.7,-193.7
12,2_0_1,0,3,7.58123e-13,0.797568,212.125,-212.125
